AnnotationSetName	AnnotationSetVersion	AnnotationSetType	AnnotationSetFields	CreationDate	Build	AnnotationSetSize	Info
hg19_UCSC_wgEncodeCshlShortRnaSeqImr90CytosolContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:59:08	hg19	42623	  Number of Instances: AutoScaling ExecutionTime (msec): 322518
hg19_UCSC_wgEncodeCshlLongRnaSeqBjCellPamContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 06:54:57	hg19	880008	  Number of Instances: AutoScaling ExecutionTime (msec): 345709
hg19_UCSC_wgEncodeCshlLongRnaSeqSknshraCellPapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:32:43	hg19	1012706	  Number of Instances: AutoScaling ExecutionTime (msec): 358875
hg19_UCSC_wgEncodeCshlShortRnaSeqH1neuronsCellCiptapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:45:38	hg19	38977	  Number of Instances: AutoScaling ExecutionTime (msec): 353694
hg19_UCSC_wgEncodeCshlShortRnaSeqA549CytosolContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:35:12	hg19	37915	  Number of Instances: AutoScaling ExecutionTime (msec): 297356
hg19_UCSC_wgEncodeCshlShortRnaSeqK562NucleusShorttotalTapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 09:07:18	hg19	28928	  Number of Instances: AutoScaling ExecutionTime (msec): 334314
hg19_UCSC_wgEncodeRikenCageHepg2CytosolPapTssHmm	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 22:30:06	hg19	185426	  Number of Instances: AutoScaling ExecutionTime (msec): 323810
hg19_UCSC_wgEncodeCshlLongRnaSeqHepg2CellPapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 07:25:25	hg19	792960	  Number of Instances: AutoScaling ExecutionTime (msec): 342827
hg19_UCSC_wgEncodeRikenCageBjCellPapTssHmm	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 22:17:10	hg19	72165	  Number of Instances: AutoScaling ExecutionTime (msec): 268279
hg19_UCSC_wgEncodeCshlLongRnaSeqNhekNucleusPamJunctions	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:21:40	hg19	381135	  Number of Instances: AutoScaling ExecutionTime (msec): 326249
hg19_UCSC_wgEncodeCshlShortRnaSeqCd20CellTapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:39:38	hg19	31787	  Number of Instances: AutoScaling ExecutionTime (msec): 353447
hg19_UCSC_wgEncodeCshlShortRnaSeqHepg2CytosolShorttotalTapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:49:42	hg19	15288	  Number of Instances: AutoScaling ExecutionTime (msec): 295779
hg19_UCSC_wgEncodeCshlLongRnaSeqMcf7CytosolPapJunctions	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:12:30	hg19	1376275	  Number of Instances: AutoScaling ExecutionTime (msec): 406476
hg19_UCSC_wgEncodeCshlLongRnaSeqHuvecCellPamJunctions	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 07:48:24	hg19	314214	  Number of Instances: AutoScaling ExecutionTime (msec): 371759
hg19_UCSC_wgEncodeCshlLongRnaSeqImr90NucleusPapJunctions	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:00:42	hg19	1789167	  Number of Instances: AutoScaling ExecutionTime (msec): 418805
hg19_UCSC_wgEncodeCshlLongRnaSeqImr90CellPapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 07:55:39	hg19	612767	  Number of Instances: AutoScaling ExecutionTime (msec): 325741
hg19_UCSC_wgEncodeRikenCageHwpCellPapTssHmm	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 22:39:29	hg19	75748	  Number of Instances: AutoScaling ExecutionTime (msec): 316959
hg19_UCSC_wgEncodeCshlShortRnaSeqHaoecCellTapContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 08:46:42	hg19	58414	  Number of Instances: AutoScaling ExecutionTime (msec): 298913
hg19_UCSC_wgEncodeCshlLongRnaSeqHmscatCellTotalJunctions	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 07:38:49	hg19	797012	  Number of Instances: AutoScaling ExecutionTime (msec): 336042
hg19_UCSC_wgEncodeCshlLongRnaSeqGm12878NucleusPamContigs	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,level,signif,score2	2018/03/09 07:05:51	hg19	971435	  Number of Instances: AutoScaling ExecutionTime (msec): 399106
hg19_UCSC_polyaDb	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,thickStart,thickEnd	2018/03/08 20:15:30	hg19	43186	  Number of Instances: AutoScaling ExecutionTime (msec): 339851
hg19_UCSC_polyaPredict	1.0	generic	bin,chrom,chromStart,chromEnd,name,score,strand,thickStart,thickEnd	2018/03/08 20:14:46	hg19	52169	  Number of Instances: AutoScaling ExecutionTime (msec): 265540
hg19_UCSC_chainTetNig2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:50:21	hg19	309619	  Number of Instances: AutoScaling ExecutionTime (msec): 366330
hg19_UCSC_chainAllMis1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:10:34	hg19	1078393	  Number of Instances: AutoScaling ExecutionTime (msec): 380254
hg19_UCSC_chainCalJac3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:13:50	hg19	619213	  Number of Instances: AutoScaling ExecutionTime (msec): 396744
hg19_UCSC_chainOryCun2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:39:59	hg19	5939552	  Number of Instances: AutoScaling ExecutionTime (msec): 525212
hg19_UCSC_chainHg19Patch10	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:28:43	hg19	132861	  Number of Instances: AutoScaling ExecutionTime (msec): 387466
hg19_UCSC_chainFr2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:23:13	hg19	340067	  Number of Instances: AutoScaling ExecutionTime (msec): 360445
hg19_UCSC_chainSarHar1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:48:00	hg19	4363430	  Number of Instances: AutoScaling ExecutionTime (msec): 526677
hg19_UCSC_chainCerSim1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:21:15	hg19	12571952	  Number of Instances: AutoScaling ExecutionTime (msec): 661804
hg19_UCSC_chainMm10	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:34:58	hg19	3392421	  Number of Instances: AutoScaling ExecutionTime (msec): 525181
hg19_UCSC_chainCavPor3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:22:52	hg19	27186468	  Number of Instances: AutoScaling ExecutionTime (msec): 818076
hg19_UCSC_chainGasAcu1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:26:40	hg19	673612	  Number of Instances: AutoScaling ExecutionTime (msec): 447195
hg19_UCSC_chainXenTro3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:55:08	hg19	5962674	  Number of Instances: AutoScaling ExecutionTime (msec): 533623
hg19_UCSC_chainPonAbe2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:42:58	hg19	1153110	  Number of Instances: AutoScaling ExecutionTime (msec): 403917
hg19_UCSC_chainSusScr2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:51:27	hg19	5579263	  Number of Instances: AutoScaling ExecutionTime (msec): 551584
hg19_UCSC_chainOrnAna1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:37:41	hg19	2075668	  Number of Instances: AutoScaling ExecutionTime (msec): 445696
hg19_UCSC_chainOviAri3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:43:03	hg19	8903783	  Number of Instances: AutoScaling ExecutionTime (msec): 588870
hg19_UCSC_chainGeoFor1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:26:54	hg19	432662	  Number of Instances: AutoScaling ExecutionTime (msec): 400083
hg19_UCSC_chainRheMac3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:43:34	hg19	670108	  Number of Instances: AutoScaling ExecutionTime (msec): 380130
hg19_UCSC_chainCanFam3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:18:54	hg19	8491893	  Number of Instances: AutoScaling ExecutionTime (msec): 640658
hg19_UCSC_chainGalGal3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:24:54	hg19	858742	  Number of Instances: AutoScaling ExecutionTime (msec): 400083
hg19_UCSC_chainAnoCar2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:14:16	hg19	2733825	  Number of Instances: AutoScaling ExecutionTime (msec): 541343
hg19_UCSC_chainEriEur2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:25:03	hg19	8528752	  Number of Instances: AutoScaling ExecutionTime (msec): 590133
hg19_UCSC_chainEquCab2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:25:17	hg19	12212011	  Number of Instances: AutoScaling ExecutionTime (msec): 664150
hg19_UCSC_chainLoxAfr3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:33:23	hg19	10504135	  Number of Instances: AutoScaling ExecutionTime (msec): 607991
hg19_UCSC_chainTaeGut2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:53:01	hg19	6765828	  Number of Instances: AutoScaling ExecutionTime (msec): 586745
hg19_UCSC_chainOchPri3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:38:40	hg19	5937620	  Number of Instances: AutoScaling ExecutionTime (msec): 565800
hg19_UCSC_chainRn4	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:45:46	hg19	2563762	  Number of Instances: AutoScaling ExecutionTime (msec): 451950
hg19_UCSC_chainMacFas5	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:30:11	hg19	700358	  Number of Instances: AutoScaling ExecutionTime (msec): 357140
hg19_UCSC_chainVicPac2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:55:11	hg19	8012239	  Number of Instances: AutoScaling ExecutionTime (msec): 597445
hg19_UCSC_chainCriGri1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:22:10	hg19	13068018	  Number of Instances: AutoScaling ExecutionTime (msec): 657338
hg19_UCSC_chainOryLat2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:38:49	hg19	614837	  Number of Instances: AutoScaling ExecutionTime (msec): 395410
hg19_UCSC_chainEchTel2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:24:09	hg19	10915739	  Number of Instances: AutoScaling ExecutionTime (msec): 655550
hg19_UCSC_chainGorGor3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:28:10	hg19	1261557	  Number of Instances: AutoScaling ExecutionTime (msec): 415872
hg19_UCSC_chainSorAra2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:51:52	hg19	7942461	  Number of Instances: AutoScaling ExecutionTime (msec): 637566
hg19_UCSC_chainPetMar2	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:41:52	hg19	536330	  Number of Instances: AutoScaling ExecutionTime (msec): 399054
hg19_UCSC_chainBosTau7	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:16:22	hg19	9492746	  Number of Instances: AutoScaling ExecutionTime (msec): 609079
hg19_UCSC_chainNomLeu3	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:34:27	hg19	730740	  Number of Instances: AutoScaling ExecutionTime (msec): 373767
hg19_UCSC_chainAilMel1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:10:40	hg19	552467	  Number of Instances: AutoScaling ExecutionTime (msec): 447581
hg19_UCSC_chainFelCat5	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:26:22	hg19	8589912	  Number of Instances: AutoScaling ExecutionTime (msec): 607947
hg19_UCSC_chainMonDom5	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:38:12	hg19	15461942	  Number of Instances: AutoScaling ExecutionTime (msec): 657598
hg19_UCSC_chainMelGal1	1.0	generic	bin,score,tName,tSize,tStart,tEnd,qName,qSize,qStrand,qStart,qEnd,id	2018/03/08 16:31:07	hg19	231607	  Number of Instances: AutoScaling ExecutionTime (msec): 353220
hg19_UCSC_pgHG00732indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:48:51	hg19	466400	  Number of Instances: AutoScaling ExecutionTime (msec): 393393
hg19_UCSC_pgNA12879indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:02:12	hg19	498439	  Number of Instances: AutoScaling ExecutionTime (msec): 353414
hg19_UCSC_pgAbtSolid	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:44:42	hg19	3620819	  Number of Instances: AutoScaling ExecutionTime (msec): 443211
hg19_UCSC_pgNA12880indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:02:31	hg19	490064	  Number of Instances: AutoScaling ExecutionTime (msec): 311575
hg19_UCSC_pgNA18558indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:26:47	hg19	519860	  Number of Instances: AutoScaling ExecutionTime (msec): 327244
hg19_UCSC_pgLucier	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:53:26	hg19	2852245	  Number of Instances: AutoScaling ExecutionTime (msec): 398527
hg19_UCSC_pgNA06994	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:56:07	hg19	3348889	  Number of Instances: AutoScaling ExecutionTime (msec): 409181
hg19_UCSC_pgNA21732indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:59:33	hg19	546092	  Number of Instances: AutoScaling ExecutionTime (msec): 343811
hg19_UCSC_pgNA12878	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:00:40	hg19	2764382	  Number of Instances: AutoScaling ExecutionTime (msec): 381813
hg19_UCSC_pgNA12885indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:07:59	hg19	508948	  Number of Instances: AutoScaling ExecutionTime (msec): 338905
hg19_UCSC_pgNA12884indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:06:50	hg19	472675	  Number of Instances: AutoScaling ExecutionTime (msec): 331871
hg19_UCSC_pgNA19704	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:50:41	hg19	4096218	  Number of Instances: AutoScaling ExecutionTime (msec): 500544
hg19_UCSC_pgNA19017	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:33:10	hg19	4109310	  Number of Instances: AutoScaling ExecutionTime (msec): 439556
hg19_UCSC_pgHG00733indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:49:13	hg19	429472	  Number of Instances: AutoScaling ExecutionTime (msec): 355760
hg19_UCSC_pgNA12880	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:04:04	hg19	3405717	  Number of Instances: AutoScaling ExecutionTime (msec): 434192
hg19_UCSC_pgNA18555indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:25:53	hg19	522045	  Number of Instances: AutoScaling ExecutionTime (msec): 333667
hg19_UCSC_pgNA18508	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:23:49	hg19	4161059	  Number of Instances: AutoScaling ExecutionTime (msec): 480090
hg19_UCSC_pgNA19025indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:34:08	hg19	506421	  Number of Instances: AutoScaling ExecutionTime (msec): 348364
hg19_UCSC_pgNA20502	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:52:13	hg19	3378797	  Number of Instances: AutoScaling ExecutionTime (msec): 413590
hg19_UCSC_pgWatson	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 20:08:22	hg19	2059384	  Number of Instances: AutoScaling ExecutionTime (msec): 391515
hg19_UCSC_pgSaqqaqHc	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 20:04:41	hg19	352698	  Number of Instances: AutoScaling ExecutionTime (msec): 319381
hg19_UCSC_pgNA12882indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:04:45	hg19	499660	  Number of Instances: AutoScaling ExecutionTime (msec): 325118
hg19_UCSC_pgHG00733	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 18:49:41	hg19	3407941	  Number of Instances: AutoScaling ExecutionTime (msec): 413629
hg19_UCSC_pgNA18537indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:24:59	hg19	518405	  Number of Instances: AutoScaling ExecutionTime (msec): 340038
hg19_UCSC_pgNA12890	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:13:45	hg19	3412215	  Number of Instances: AutoScaling ExecutionTime (msec): 415349
hg19_UCSC_pgNA12885	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:09:36	hg19	3410058	  Number of Instances: AutoScaling ExecutionTime (msec): 466775
hg19_UCSC_pgNA18505indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:21:03	hg19	623880	  Number of Instances: AutoScaling ExecutionTime (msec): 343557
hg19_UCSC_pgNA18504	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:22:37	hg19	4111274	  Number of Instances: AutoScaling ExecutionTime (msec): 527507
hg19_UCSC_pgNA19238	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:37:42	hg19	3183280	  Number of Instances: AutoScaling ExecutionTime (msec): 413354
hg19_UCSC_pgNA12877	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:00:19	hg19	3370835	  Number of Instances: AutoScaling ExecutionTime (msec): 419904
hg19_UCSC_pgNA12893	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:18:08	hg19	3392820	  Number of Instances: AutoScaling ExecutionTime (msec): 437116
hg19_UCSC_pgNA18505	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:22:28	hg19	4162105	  Number of Instances: AutoScaling ExecutionTime (msec): 459830
hg19_UCSC_pgNA20510	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:54:42	hg19	3401962	  Number of Instances: AutoScaling ExecutionTime (msec): 441822
hg19_UCSC_pgNA19240indel	1.0	generic	bin,chrom,chromStart,chromEnd,name,alleleCount,alleleFreq,alleleScores	2018/03/08 19:40:44	hg19	670442	  Number of Instances: AutoScaling ExecutionTime (msec): 355262
